0,0.000117447,0.000118787,0.000119741,0.000120283,0.000120389,0.000120043,0.000119234,0.000117957,0.000116212,0.000114006,0.00011135,0.000108259,0.000104751,0.000100849,9.65769e-05,9.19591e-05,8.70215e-05,8.17899e-05,7.6289e-05,7.05417e-05,6.45691e-05,5.8389e-05,5.2016e-05,4.54608e-05,3.87293e-05,3.18228e-05,2.47374e-05,1.74642e-05,9.98878e-06,2.29204e-06,-5.64952e-06,-1.3863e-05,-2.23779e-05,-3.1225e-05,-4.04347e-05,-5.00351e-05,-6.00504e-05,-7.0499e-05,-8.13914e-05,-9.27287e-05,-0.000104501,-0.000116688,-0.000129254,-0.000142152,-0.000155322,-0.00016869,-0.000182172,-0.00019567,0,
0,0.000175309,0.000177155,0.000178416,0.000179051,0.00017903,0.000178331,0.000176939,0.000174851,0.000172069,0.000168606,0.000164479,0.000159712,0.000154336,0.000148383,0.00014189,0.000134895,0.000127435,0.000119548,0.000111271,0.000102638,9.36775e-05,8.44163e-05,7.48747e-05,6.50673e-05,5.50021e-05,4.46802e-05,3.40954e-05,2.32342e-05,1.20761e-05,5.94004e-07,-1.12446e-05,-2.34767e-05,-3.61414e-05,-4.92787e-05,-6.29265e-05,-7.7118e-05,-9.18796e-05,-0.000107228,-0.000123166,-0.000139684,-0.000156754,-0.000174333,-0.000192358,-0.000210746,-0.0002294,-0.000248203,-0.000267023,-0.000285716,0,
0,0.000258522,0.00026103,0.000262657,0.000263349,0.000263065,0.000261776,0.000259465,0.000256129,0.000251778,0.00024643,0.000240117,0.000232874,0.000224749,0.00021579,0.000206053,0.000195592,0.000184465,0.000172725,0.000160427,0.000147617,0.000134339,0.000120629,0.000106516,9.20194e-05,7.71503e-05,6.19091e-05,4.62863e-05,3.02624e-05,1.38082e-05,-3.11361e-06,-2.05474e-05,-3.85423e-05,-5.71494e-05,-7.64188e-05,-9.63962e-05,-0.000117119,-0.000138611,-0.000160884,-0.000183926,-0.000207706,-0.000232168,-0.00025723,-0.000282786,-0.000308703,-0.000334824,-0.000360971,-0.000386947,-0.000412537,0,
0,0.000376741,0.000380095,0.000382142,0.000382809,0.000382041,0.000379802,0.000376074,0.000370857,0.000364169,0.000356043,0.000346525,0.000335675,0.000323559,0.000310253,0.000295837,0.000280392,0.000264,0.00024674,0.000228686,0.000209909,0.000190468,0.000170413,0.000149785,0.000128611,0.000106904,8.46639e-05,6.18768e-05,3.85149e-05,1.4538e-05,-1.01049e-05,-3.54728e-05,-6.16298e-05,-8.86408e-05,-0.000116567,-0.00014546,-0.000175359,-0.000206282,-0.000238222,-0.000271145,-0.000304984,-0.000339636,-0.000374962,-0.000410789,-0.000446909,-0.000483081,-0.000519038,-0.000554491,-0.000589128,0,
0,0.000542704,0.00054712,0.000549622,0.000550112,0.000548518,0.000544796,0.000538929,0.000530923,0.000520811,0.000508645,0.000494499,0.00047846,0.00046063,0.000441118,0.000420041,0.000397515,0.000373658,0.000348584,0.000322397,0.000295195,0.000267061,0.000238066,0.000208265,0.000177693,0.000146368,0.000114289,8.14351e-05,4.77681e-05,1.32334e-05,-2.22372e-05,-5.87209e-05,-9.62993e-05,-0.000135053,-0.000175052,-0.000216355,-0.000258993,-0.00030297,-0.000348251,-0.000394759,-0.00044237,-0.00049091,-0.000540156,-0.000589835,-0.000639629,-0.000689179,-0.000738095,-0.000785956,-0.000832325,0,
0,0.000773013,0.000778736,0.000781689,0.000781743,0.000778808,0.000772829,0.000763794,0.000751721,0.000736665,0.000718711,0.000697968,0.000674567,0.000648656,0.000620395,0.000589949,0.000557486,0.000523174,0.000487169,0.000449622,0.000410665,0.000370416,0.00032897,0.000286401,0.000242757,0.000198062,0.000152312,0.000105478,5.75073e-05,8.32797e-06,-4.21495e-05,-9.40241e-05,-0.000147398,-0.000202366,-0.000259009,-0.000317382,-0.000377503,-0.000439345,-0.000502825,-0.0005678,-0.000634059,-0.000701321,-0.000769238,-0.000837395,-0.00090532,-0.000972488,-0.00103834,-0.00110227,-0.00116367,0,
0,0.00108903,0.00109633,0.00109966,0.00109887,0.00109384,0.0010845,0.00107085,0.00105294,0.00103085,0.00100471,0.000974688,0.000940971,0.000903774,0.000863326,0.000819862,0.000773619,0.00072483,0.000673717,0.000620483,0.000565315,0.00050837,0.000449781,0.000389644,0.000328025,0.000264953,0.000200423,0.000134393,6.67962e-05,-2.46494e-06,-7.35043e-05,-0.000146446,-0.000221414,-0.000298519,-0.000377845,-0.000459436,-0.00054328,-0.000629299,-0.000717334,-0.000807139,-0.000898376,-0.000990608,-0.00108331,-0.00117586,-0.00126758,-0.00135771,-0.00144545,-0.00152997,-0.00161044,0,
0,0.00151791,0.00152707,0.00153062,0.00152835,0.00152013,0.00150589,0.00148565,0.00145947,0.00142751,0.00138994,0.00134703,0.00129903,0.00124626,0.00118903,0.00112769,0.00106255,0.00099395,0.000922184,0.000847536,0.000770258,0.000690565,0.000608632,0.000524591,0.000438527,0.000350478,0.000260434,0.000168343,7.41129e-05,-2.23793e-05,-0.000121278,-0.000222736,-0.000326899,-0.00043389,-0.000543788,-0.000656611,-0.000772295,-0.000890681,-0.00101149,-0.00113434,-0.00125868,-0.00138388,-0.00150914,-0.00163358,-0.00175621,-0.00187596,-0.00199173,-0.00210237,-0.00220675,0,
0,0.00209378,0.00210506,0.0021085,0.00210384,0.00209091,0.00206965,0.0020401,0.00200239,0.00195674,0.00190343,0.00184282,0.00177528,0.00170127,0.00162121,0.00153559,0.00144484,0.00134942,0.00124973,0.00114617,0.00103907,0.000928713,0.000815342,0.000699127,0.00058018,0.000458549,0.000334221,0.000207128,7.71514e-05,-5.58652e-05,-0.0001921,-0.000331737,-0.000474944,-0.000621847,-0.000772507,-0.000926896,-0.00108486,-0.00124613,-0.00141024,-0.00157659,-0.00174439,-0.00191267,-0.0020803,-0.00224602,-0.00240842,-0.00256604,-0.00271734,-0.00286078,-0.00299483,0,
0,0.00285897,0.00287261,0.00287541,0.00286703,0.00284728,0.00281613,0.00277366,0.00272007,0.00265569,0.00258094,0.00249631,0.00240236,0.00229969,0.00218891,0.00207067,0.00194558,0.00181425,0.00167723,0.00153504,0.00138813,0.00123689,0.00108162,0.000922559,0.000759846,0.000593544,0.000423636,0.000250033,7.25856e-05,-0.0001089,-0.000294642,-0.000484854,-0.000679722,-0.000879366,-0.00108381,-0.00129294,-0.00150649,-0.00172398,-0.00194473,-0.00216782,-0.00239208,-0.00261614,-0.00283839,-0.00305704,-0.00327016,-0.00347572,-0.00367165,-0.00385587,-0.00402638,0,
0,0.00386545,0.00388162,0.00388294,0.00386899,0.00383959,0.00379471,0.00373452,0.00365933,0.00356964,0.00346602,0.00334918,0.0032199,0.00307899,0.00292731,0.00276573,0.00259507,0.00241616,0.00222973,0.00203648,0.001837,0.0016318,0.00142128,0.00120575,0.000985388,0.000760278,0.000530397,0.000295633,5.57993e-05,-0.00018934,-0.000440045,-0.000696561,-0.000959084,-0.00122771,-0.00150239,-0.0017829,-0.00206878,-0.00235928,-0.00265339,-0.00294975,-0.00324672,-0.00354233,-0.00383434,-0.00412027,-0.00439749,-0.00466324,-0.00491473,-0.00514921,-0.00536406,0,
0,0.00517627,0.00519502,0.00519361,0.00517159,0.00512872,0.00506507,0.00498089,0.00487669,0.00475315,0.00461111,0.00445153,0.0042755,0.00408412,0.00387856,0.00365997,0.00342949,0.00318817,0.00293703,0.00267696,0.00240875,0.00213306,0.00185042,0.00156122,0.00126569,0.000963944,0.000655952,0.000341575,2.05847e-05,-0.000307303,-0.000642392,-0.000984957,-0.00133519,-0.00169313,-0.00205865,-0.00243131,-0.00281039,-0.0031948,-0.00358303,-0.00397318,-0.00436291,-0.00474949,-0.00512984,-0.00550058,-0.00585813,-0.00619879,-0.00651887,-0.00681474,-0.00708301,0,
0,0.00686709,0.00688827,0.00688238,0.00684888,0.00678756,0.00669857,0.00658233,0.00643959,0.00627132,0.00607867,0.00586299,0.00562574,0.00536842,0.00509259,0.0047998,0.00449153,0.00416921,0.00383414,0.0034875,0.00313032,0.00276346,0.0023876,0.00200323,0.00161067,0.00121004,0.00080132,0.000384337,-4.11831e-05,-0.000475579,-0.000919198,-0.00137234,-0.00183516,-0.00230764,-0.00278947,-0.00327998,-0.00377806,-0.00428212,-0.00479005,-0.00529916,-0.00580622,-0.0063075,-0.00679879,-0.00727554,-0.00773296,-0.00816614,-0.0085702,-0.00894044,-0.00927247,0,
0,0.00902769,0.0090509,0.00903808,0.00898863,0.00890239,0.00877963,0.00862104,0.00842768,0.00820089,0.0079423,0.00765372,0.0073371,0.00699449,0.00662793,0.00623947,0.00583108,0.00540461,0.00496175,0.00450405,0.00403283,0.00354918,0.00305399,0.00254788,0.00203125,0.00150427,0.000966911,0.000418968,-0.000139887,-0.000710049,-0.00129191,-0.00188577,-0.00249176,-0.00310972,-0.00373911,-0.00437892,-0.00502754,-0.00568272,-0.00634151,-0.00700023,-0.00765447,-0.00829918,-0.00892871,-0.00953698,-0.0101176,-0.0106642,-0.0111703,-0.0116299,-0.0120374,0,
0,0.0117635,0.011788,0.0117649,0.0116937,0.0115743,0.0114071,0.0111931,0.010934,0.0106314,0.0102878,0.00990539,0.0094869,0.00903501,0.00855243,0.00804184,0.00750578,0.00694667,0.0063667,0.00576785,0.0051518,0.00451997,0.00387346,0.00321308,0.00253933,0.00185242,0.00115233,0.000438813,-0.000288512,-0.0010301,-0.00178639,-0.00255767,-0.003344,-0.00414503,-0.00495993,-0.0057872,-0.00662458,-0.00746896,-0.00831631,-0.00916163,-0.00999902,-0.0108217,-0.0116222,-0.0123924,-0.013124,-0.0138086,-0.0144379,-0.0150041,-0.0155001,0,
0,0.0151971,0.0152216,0.015184,0.0150835,0.0149204,0.0146953,0.0144098,0.014066,0.0136664,0.013214,0.0127121,0.0121641,0.0115735,0.0109439,0.0102788,0.00958151,0.00885504,0.00810226,0.00732566,0.0065274,0.00570928,0.00487267,0.0040186,0.00314769,0.00226022,0.00135617,0.000435256,-0.000502969,-0.00145902,-0.00243337,-0.0034263,-0.00443773,-0.0054671,-0.00651312,-0.00757371,-0.00864576,-0.00972504,-0.0108061,-0.0118824,-0.0129459,-0.0139878,-0.0149982,-0.0159665,-0.0168819,-0.0177333,-0.0185102,-0.0192026,-0.0198017,0,
0,0.0194694,0.019492,0.0194341,0.019295,0.0190751,0.0187755,0.0183984,0.0179468,0.017424,0.016834,0.0161811,0.0154699,0.0147049,0.0138908,0.013032,0.0121328,0.0111971,0.0102284,0.00923002,0.00820458,0.00715435,0.00608106,0.00498599,0.00386992,0.0027332,0.00157583,0.000397465,-0.000802396,-0.00202434,-0.00326887,-0.00453622,-0.00582615,-0.00713778,-0.0084693,-0.00981782,-0.0111792,-0.0125477,-0.0139163,-0.0152761,-0.0166169,-0.0179269,-0.0191933,-0.0204024,-0.02154,-0.0225919,-0.0235447,-0.0243857,-0.0251039,0,
0,0.0247409,0.024759,0.0246736,0.0244841,0.0241911,0.0237965,0.0233034,0.0227156,0.0220378,0.0212751,0.0204334,0.0195183,0.018536,0.0174923,0.0163929,0.0152431,0.014048,0.0128121,0.0115393,0.0102331,0.00889621,0.00753083,0.00613853,0.00472029,0.00327655,0.0018073,0.000312184,-0.0012094,-0.0027581,-0.00433445,-0.0059386,-0.00757013,-0.00922772,-0.0109089,-0.0126098,-0.014325,-0.016047,-0.0177664,-0.019472,-0.0211502,-0.022786,-0.0243627,-0.0258626,-0.0272674,-0.0285591,-0.0297204,-0.0307353,-0.03159,0,
0,0.0311925,0.0312026,0.0310806,0.030826,0.0304401,0.0299257,0.0292868,0.0285287,0.0276575,0.0266802,0.0256041,0.0244367,0.0231858,0.0218588,0.0204628,0.0190048,0.017491,0.015927,0.0143177,0.0126675,0.0109796,0.00925684,0.00750112,0.00571363,0.00389494,0.00204506,0.000163562,-0.00175022,-0.00369703,-0.00567741,-0.00769143,-0.00973839,-0.0118165,-0.0139225,-0.0160512,-0.0181956,-0.0203462,-0.0224908,-0.0246149,-0.0267013,-0.0287304,-0.030681,-0.0325303,-0.0342549,-0.0358318,-0.0372389,-0.0384563,-0.0394668,0,
0,0.0390265,0.0390238,0.0388538,0.0385163,0.0380134,0.037349,0.0365286,0.0355593,0.0344492,0.0332071,0.0318427,0.0303655,0.0287853,0.0271116,0.0253535,0.0235194,0.0216171,0.0196537,0.0176352,0.0155668,0.0134528,0.0112965,0.00910008,0.00686518,0.00459244,0.0022819,-6.69372e-05,-0.00245483,-0.00488261,-0.00735084,-0.00985949,-0.0124075,-0.0149926,-0.0176104,-0.0202546,-0.0229159,-0.0255823,-0.0282385,-0.0308658,-0.0334426,-0.0359439,-0.0383425,-0.0406095,-0.0427151,-0.0446298,-0.0463258,-0.0477781,-0.0489651,0,
0,0.0484667,0.0484452,0.0482132,0.0477712,0.0471222,0.0462718,0.0452273,0.0439982,0.0425948,0.0410289,0.0393125,0.037458,0.0354775,0.0333831,0.0311859,0.0288967,0.0265249,0.0240791,0.021567,0.0189947,0.0163675,0.0136893,0.010963,0.00819045,0.00537238,0.0025089,-0.000400557,-0.00335687,-0.00636096,-0.00941345,-0.0125142,-0.0156618,-0.0188532,-0.022083,-0.0253432,-0.0286223,-0.0319052,-0.0351726,-0.0384014,-0.0415638,-0.0446288,-0.0475617,-0.0503259,-0.0528835,-0.0551972,-0.0572317,-0.0589553,-0.0603417,0,
0,0.0597586,0.0597105,0.0593996,0.058827,0.0579973,0.056918,0.0555991,0.0540527,0.0522926,0.0503335,0.0481909,0.0458802,0.0434169,0.0408157,0.0380907,0.0352548,0.0323199,0.0292964,0.0261934,0.0230186,0.0197783,0.0164772,0.0131187,0.00970507,0.00623729,0.00271542,-0.000861166,-0.00449349,-0.00818263,-0.0119292,-0.0157331,-0.0195924,-0.0235033,-0.0274594,-0.0314505,-0.0354626,-0.0394771,-0.0434702,-0.047413,-0.0512712,-0.0550056,-0.0585728,-0.0619266,-0.0650189,-0.0678024,-0.0702325,-0.0722693,-0.07388,0,
0,0.0731695,0.0730852,0.0726748,0.0719406,0.070889,0.0695302,0.0678776,0.0659468,0.0637556,0.0613227,0.0586676,0.0558098,0.0527684,0.0495615,0.0462066,0.0427193,0.0391141,0.0354038,0.0315991,0.0277095,0.0237423,0.0197033,0.0155966,0.0114247,0.00718883,0.00288917,-0.00147508,-0.0059051,-0.0104021,-0.014967,-0.0195993,-0.0242969,-0.0290553,-0.0338665,-0.0387185,-0.0435942,-0.0484711,-0.0533201,-0.0581058,-0.0627859,-0.0673117,-0.0716291,-0.0756796,-0.079403,-0.0827391,-0.0856311,-0.0880288,-0.0898913,0,
0,0.0889877,0.0888555,0.0883211,0.0873883,0.0860663,0.0843687,0.082313,0.0799197,0.0772112,0.0742114,0.0709446,0.0674351,0.0637064,0.0597809,0.0556797,0.0514221,0.0470252,0.0425043,0.0378727,0.0331413,0.028319,0.0234125,0.0184267,0.0133647,0.00822788,0.00301635,-0.00227075,-0.00763484,-0.0130774,-0.0185994,-0.0242004,-0.0298781,-0.035627,-0.0414379,-0.0472966,-0.0531827,-0.0590694,-0.0649218,-0.0706968,-0.0763429,-0.0818002,-0.0870014,-0.0918736,-0.0963405,-0.100326,-0.103758,-0.106572,-0.108717,0,
0,0.107522,0.107328,0.10664,0.105465,0.103816,0.10171,0.099171,0.0962245,0.0928995,0.0892258,0.0852338,0.0809534,0.0764135,0.0716415,0.0666626,0.0615002,0.0561748,0.0507047,0.0451055,0.0393901,0.0335691,0.0276504,0.0216396,0.0155404,0.00935449,0.00308188,-0.0032784,-0.0097281,-0.016269,-0.0229022,-0.0296276,-0.0364425,-0.0433408,-0.0503118,-0.0573392,-0.0643995,-0.0714609,-0.0784823,-0.0854121,-0.0921881,-0.0987374,-0.104977,-0.110816,-0.116159,-0.120908,-0.124971,-0.128267,-0.13073,0,
0,0.129103,0.128829,0.127953,0.126485,0.124441,0.121847,0.118731,0.115127,0.111072,0.106602,0.101756,0.0965696,0.0910787,0.0853161,0.0793122,0.0730947,0.0666881,0.060114,0.0533907,0.0465334,0.0395544,0.0324629,0.0252657,0.0179667,0.010568,0.00306971,-0.00452953,-0.0122317,-0.0200391,-0.0279532,-0.035974,-0.0440988,-0.052321,-0.0606289,-0.0690038,-0.0774191,-0.0858382,-0.0942132,-0.102483,-0.110575,-0.1184,-0.125856,-0.132832,-0.139206,-0.144855,-0.149661,-0.153516,-0.156338,0,
0,0.154078,0.153703,0.152598,0.150777,0.148261,0.145084,0.141284,0.136903,0.131988,0.126584,0.120738,0.114494,0.107895,0.100981,0.0937883,0.0863488,0.0786918,0.0708425,0.0628224,0.0546491,0.0463368,0.0378963,0.0293351,0.0206581,0.0118674,0.00296311,-0.00605628,-0.0151933,-0.0244506,-0.0338304,-0.0433331,-0.052956,-0.0626924,-0.0725296,-0.0824474,-0.0924159,-0.102394,-0.112327,-0.122145,-0.131761,-0.14107,-0.149949,-0.15826,-0.165852,-0.172565,-0.178247,-0.182759,-0.185989,0,
0,0.182814,0.182314,0.180932,0.178686,0.175608,0.171741,0.167132,0.161838,0.155915,0.14942,0.14241,0.13494,0.127059,0.118815,0.110252,0.101406,0.0923127,0.0830006,0.0734944,0.0638147,0.0539777,0.0439957,0.0338775,0.0236284,0.013251,0.00274514,-0.00789086,-0.0186601,-0.029566,-0.0406113,-0.0517971,-0.0631213,-0.0745773,-0.0861519,-0.0978237,-0.10956,-0.121317,-0.133032,-0.144627,-0.156001,-0.167031,-0.177571,-0.187452,-0.196482,-0.204462,-0.211188,-0.216476,-0.220178,0,
0,0.215699,0.215044,0.213327,0.210573,0.206827,0.202143,0.196585,0.190221,0.183124,0.175363,0.167006,0.15812,0.148765,0.138995,0.128862,0.118409,0.107676,0.0966966,0.0854989,0.0741063,0.0625372,0.0508057,0.0389217,0.0268912,0.014717,0.00239905,-0.0100649,-0.0226784,-0.0354458,-0.0483707,-0.0614552,-0.0746981,-0.0880932,-0.101628,-0.11528,-0.129015,-0.142787,-0.156527,-0.17015,-0.183541,-0.196561,-0.209036,-0.220761,-0.231501,-0.240996,-0.24898,-0.255202,-0.259457,0,
0,0.253138,0.252293,0.250171,0.246812,0.242273,0.236627,0.229956,0.222346,0.213886,0.204662,0.194757,0.184247,0.173205,0.161695,0.149775,0.137496,0.124904,0.112036,0.0989252,0.0855972,0.0720732,0.0583688,0.0444952,0.0304591,0.0162637,0.00190867,-0.0126085,-0.0272923,-0.0421478,-0.0571799,-0.0723918,-0.0877836,-0.10335,-0.119081,-0.134952,-0.150932,-0.16697,-0.182997,-0.198919,-0.214613,-0.229921,-0.244645,-0.258541,-0.271318,-0.282645,-0.292167,-0.299534,-0.304455,0,
0,0.29556,0.29448,0.291871,0.287789,0.282311,0.275534,0.267562,0.258505,0.248472,0.237566,0.225887,0.213526,0.200565,0.187082,0.17314,0.1588,0.144113,0.12912,0.113858,0.0983574,0.0826406,0.0667254,0.0506242,0.0343444,0.0178894,0.00125891,-0.0155501,-0.0325429,-0.0497257,-0.0671046,-0.0846846,-0.102467,-0.12045,-0.138622,-0.156964,-0.175444,-0.194013,-0.212602,-0.231114,-0.249419,-0.267347,-0.284677,-0.301126,-0.316343,-0.329908,-0.341344,-0.350157,-0.355908,0,
0,0.343418,0.342048,0.338851,0.333903,0.327313,0.319207,0.309719,0.298987,0.287143,0.274313,0.260614,0.246152,0.231024,0.215315,0.199101,0.182447,0.165412,0.148042,0.130377,0.112452,0.0942906,0.0759131,0.0573329,0.0385582,0.0195927,0.000436033,-0.0189154,-0.0384677,-0.0582281,-0.0782044,-0.0984032,-0.118828,-0.13948,-0.16035,-0.181422,-0.202667,-0.224041,-0.245477,-0.266882,-0.288125,-0.309032,-0.329367,-0.348815,-0.366967,-0.383298,-0.397171,-0.407868,-0.414709,0,
0,0.397196,0.395468,0.391555,0.385568,0.377657,0.367989,0.356738,0.344072,0.330154,0.315133,0.299144,0.282312,0.264746,0.246543,0.227787,0.208552,0.188902,0.168888,0.148555,0.12794,0.10707,0.0859661,0.0646435,0.043111,0.0213727,-0.000571936,-0.022727,-0.0450994,-0.0676976,-0.090531,-0.113608,-0.136936,-0.160516,-0.184345,-0.208412,-0.232693,-0.257149,-0.281723,-0.306329,-0.330848,-0.355111,-0.378883,-0.40184,-0.423525,-0.443313,-0.460364,-0.473633,-0.481997,0,
